timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ground_truth_lat,ground_truth_lon,ground_truth_speed,ground_truth_heading,gnss_status
1.6,-0.5435,-3.639,8.451,-0.2878,1.0739,-0.5438,52.7604722,-1.6793728,15.764,320.302,1
1.7000000000000002,0.1849,-7.5295,8.5654,0.023,0.407,-0.4145,52.7604752,-1.6793773,15.898,319.04400000000004,1
1.8,0.1859,0.8418,9.2484,0.0855,-0.7003,0.3065,52.7604785,-1.6793811,15.739,322.346,1
1.9000000000000001,-4.0573,3.3102,8.8725,0.188,-0.3647,0.2222,52.7604815,-1.679385,15.296,322.297,1
2.0,-0.7737,0.1512,9.5647,-0.1063,0.1636,-0.1109,52.7604845,-1.6793889,15.127,321.58099999999996,1
2.1,0.8059999999999999,-5.599,9.1331,-0.0342,0.4878,-0.2417,52.76048720000001,-1.6793934,14.915,317.776,1
2.2,0.4886,-5.4918,8.9947,0.0332,-0.0786,0.0986,52.76049020000001,-1.6793973000000002,14.861,319.44599999999997,1
2.3000000000000003,-0.8244,-1.2089,9.6201,0.0772,-0.2821,0.053,52.760493,-1.6794015,14.767,318.552,1
2.4000000000000004,-0.465,1.2332,10.0698,-0.0002,-0.1369999999999999,0.0873,52.7604959,-1.6794056,14.688,318.666,1
2.5,-1.739,-0.3793,10.0081,0.0567,0.1506,-0.1485,52.7604989,-1.6794094000000002,14.958,320.67900000000003,1
2.6,0.2351,-2.5928,10.4209,-0.0799,0.1249,-0.017,52.7605018,-1.6794133,14.501,320.515,1
2.7,-0.3901,-2.1036,9.624,-0.0016,-0.1296,0.0784,52.7605047,-1.6794171,14.537,321.097,1
2.8000000000000003,0.2116,-1.4780000000000002,9.9634,0.0564,-0.165,0.1262,52.7605076,-1.6794213000000002,14.591,319.24,1
2.9000000000000004,0.181,-0.3419,9.8549,0.0096,-0.0423,0.0323,52.7605106,-1.6794253,14.746,319.295,1
3.0,0.4061,-1.1899,9.6867,0.0083,0.1639,-0.1392,52.7605134,-1.6794295,14.548,318.536,1
3.1,0.5584,-2.1044,9.2596,0.0391,0.1211,-0.0682,52.7605164,-1.6794331999999998,14.519,320.5,1
3.2,-0.7628,-1.3494,9.6471,-0.0194,-0.0237,-0.02,52.7605188,-1.6794373,13.64,317.534,1
3.3000000000000003,0.2208,-0.8165,9.9132,0.0483,-0.0837,0.1114,52.7605216,-1.6794412,14.17,318.147,1
3.4000000000000004,1.3234,-1.2907,9.4467,-0.0303,-0.1022,0.066,52.7605243,-1.679445,14.09,319.28700000000003,1
3.5,1.3541,-2.1815,9.1255,-0.0362,0.0326,-0.0393,52.760527,-1.6794490000000002,14.166,318.46,1
3.6,0.0313,-2.1022,9.9341,-0.0489,0.1909,-0.1888,52.7605297,-1.6794532000000002,14.53,317.863,1
3.7,-0.3949,-1.6925,10.0109,-0.0329,0.0926,-0.0413,52.7605328,-1.6794568,14.62,321.233,1
3.8000000000000003,-0.9833,-0.3602,10.1611,0.0278,-0.0907,0.0708,52.7605356,-1.6794606,14.371,320.942,1
3.9000000000000004,0.4236,-1.5495,9.3124,-0.0204,-0.0427,-0.0124,52.760538200000006,-1.6794648,14.386,318.39099999999996,1
4.0,0.2159,-3.1231,9.7674,-0.006,0.0854,-0.0728,52.7605409,-1.679469,14.519,317.362,1
4.1000000000000005,0.4744,-0.9894,9.7807,-0.0191,0.2267,-0.1332,52.7605439,-1.6794730000000002,15.275,319.569,1
4.2,0.5253,-3.2162,9.4403,-0.0055,-0.0965,0.0732,52.760546999999995,-1.6794771,15.455,320.176,1
4.3,0.5376,-0.055,9.7631,0.0403,-0.175,0.0778,52.7605503,-1.6794811,16.034000000000002,322.251,1
4.4,0.2599,2.1180000000000003,9.6851,-0.0279,-0.0256,0.0316,52.7605532,-1.6794853,15.689,320.526,1
4.5,-1.3846,0.4416,10.4349,-0.0309,0.1513,0.0304,52.7605566,-1.6794893,16.326,322.079,1
4.6000000000000005,-0.3906,-1.3941,9.2031,-0.0602,0.2147,-0.0234,52.7605598,-1.6794938,16.772000000000002,320.692,1
4.7,1.2707,-0.379,9.41,-0.1062,0.0625,-0.0133,52.760563000000005,-1.6794981,16.25,320.60400000000004,1
4.800000000000001,1.0148,0.8332,9.9611,-0.0837,-0.0406,0.0829,52.7605665,-1.6795023999999998,17.179000000000002,322.39,1
4.9,0.4256,-0.005,10.3466,-0.1184,-0.0547,0.0868,52.7605698,-1.6795072,17.521,319.996,1
5.0,-0.0182,-1.8793,10.1139,-0.0149,0.1397,-0.0568,52.760573099999995,-1.6795118,17.057000000000002,319.66,1
5.1000000000000005,0.0274,-1.1236,9.8236,-0.0293,0.2216,0.0031,52.7605763,-1.6795166,17.244,318.557,1
5.2,-0.462,0.659,10.1571,-0.0341,0.0399,0.089,52.76057960000001,-1.6795211,17.269000000000002,319.579,1
5.300000000000001,-0.7927,-0.2718,10.4407,0.0005,0.0411,0.0143,52.7605829,-1.679526,17.644000000000002,318.418,1
5.4,-0.1641,-0.5458,9.9296,0.0495,0.1361,0.0066,52.7605863,-1.6795307000000002,17.417,319.122,1
5.5,-0.3885,-0.5502,9.8222,-0.0213,0.1993,-0.0195,52.7605896,-1.6795355,17.582,319.187,1
5.6000000000000005,-0.6056,-0.2854,10.1024,-0.0222,0.1758,0.0279999999999999,52.760592800000005,-1.6795407,17.945999999999998,316.416,1
5.7,-0.9722,-0.3079,9.939,-0.0355,0.2007,0.0031,52.7605961,-1.6795456,17.647000000000002,316.928,1
5.800000000000001,-0.3442,0.6401,10.1749,0.0503,0.2458,-0.0328,52.7605992,-1.6795509,17.672,315.186,1
5.9,-0.8835,0.2832,9.9358,-0.0417,0.3544,-0.1096,52.7606024,-1.6795559,17.597,315.717,1
6.0,-0.4835,-0.1681,9.84,-0.0151,0.2626,-0.023,52.7606054,-1.6795613,17.669,313.83,1
6.1000000000000005,0.3151,0.4635,9.6617,-0.0271,0.2402,0.048,52.760608299999994,-1.6795664,16.967,313.431,1
6.2,0.1398,0.7809999999999999,10.0017,-0.0502,0.1817,0.0558,52.7606115,-1.6795715000000002,17.428,314.565,1
6.300000000000001,-0.0021,-0.2756,10.1651,-0.009,0.2159,0.0078,52.7606142,-1.679577,17.168,310.553,1
6.4,-0.6568,-0.213,9.7068,-0.0076,0.2462,0.0228,52.760617,-1.6795823,16.963,311.085,1
6.5,-0.7155,1.1381,9.3892,-0.0241,0.2453,-0.0326,52.76061979999999,-1.6795877,17.179000000000002,310.47700000000003,1
6.6000000000000005,-0.4407,1.241,9.7109,-0.025,0.2302,0.0556,52.7606225,-1.6795932,16.942,309.17,1
6.7,-1.0059,0.3655,10.0872,-0.0193,0.2546,0.0434,52.7606251,-1.6795987,16.898,308.487,1
6.800000000000001,-1.9679,-1.384,10.1263,0.0271,0.1322,0.1119999999999999,52.7606276,-1.6796044,16.772000000000002,306.457,1
6.9,-1.7274,-0.4165,9.6327,-0.055,0.1331,0.0384,52.760629900000005,-1.6796102,16.924,304.822,1
7.0,-1.4667,0.6281,10.0837,-0.0053,0.0999,0.1057,52.7606322,-1.679616,16.686,303.145,1
7.1000000000000005,-0.7726,1.2856,10.0947,-0.0165,0.1583,0.0246,52.7606343,-1.6796219999999995,16.636,300.867,1
7.2,-0.8715,0.3354,9.7105,0.0064,0.0012,0.1419,52.7606364,-1.6796279,16.570999999999998,300.85200000000003,1
7.300000000000001,-2.8709,-1.2066,9.9445,0.0153,-0.089,0.1102,52.7606383,-1.6796342,16.96,297.455,1
7.4,-1.8748,-0.797,9.8431,0.0255,0.0203,0.0694,52.7606403,-1.6796402,16.448,297.966,1
7.5,0.0119,-0.6509999999999999,9.8499,-0.0476,0.1345,-0.0237,52.760642,-1.6796465,16.852,295.306,1
7.6000000000000005,-0.5343,0.2879,9.5811,0.0558,-0.0819,0.0231,52.7606436,-1.6796528,16.452,293.926,1
7.7,-3.0669999999999997,-1.2976,9.0404,-0.0332,-0.2361,0.2286,52.7606452,-1.6796590999999998,16.488,292.686,1
7.800000000000001,-3.4716,-0.3471,9.4961,0.0706,-0.2157,0.1098,52.7606467,-1.6796654,16.570999999999998,292.384,1
7.9,-0.6896,-0.1563,9.4036,-0.0656,0.0716,-0.037,52.7606483,-1.6796718,16.65,292.215,1
8.0,-0.0964,-0.31,9.6556,0.0729,0.0809,-0.1105,52.7606496,-1.6796782,16.315,289.735,1
8.1,-1.2617,0.3587,9.889,-0.0176,-0.0604,0.0505,52.7606511,-1.6796848,16.980999999999998,290.163,1
8.200000000000001,-1.253,-0.4617,10.0869,-0.1525,-0.1148,0.0958,52.7606525,-1.6796913000000002,16.78,290.334,1
8.3,-2.5442,-0.2648,10.7333,-0.0562,-0.1363,-0.0146,52.760653899999994,-1.6796976,16.445,290.572,1
8.4,-1.9059,-1.5072,10.3129,-0.0218,-0.1349,0.0526,52.7606554,-1.6797039,16.452,290.997,1
8.5,-2.1873,-0.8941,9.9758,0.0824,-0.1733,-0.0908,52.7606567,-1.6797102,16.085,290.461,1
8.6,-1.7087,0.2863,10.2251,-0.1009,-0.07,0.0225,52.7606583,-1.6797165,16.344,291.33799999999997,1
8.700000000000001,-2.251,1.1341,10.2335,0.0111,-0.0421,-0.073,52.7606599,-1.6797224,15.854,292.988,1
8.8,-1.5529,0.3557,10.1528,-0.0273,-0.0656,0.06,52.7606613,-1.6797289,16.506,291.592,1
8.9,-2.3238,-1.4898,10.2204,0.0431,-0.1971,0.0383,52.760663,-1.6797349,16.153,293.172,1
9.0,-1.883,-0.7628,10.0354,0.0415,-0.1834,0.0573,52.7606645,-1.6797411000000002,15.941,291.732,1
9.1,-1.3785,0.2239999999999999,10.0592,-0.0911,-0.0682,0.0001,52.7606661,-1.6797471,15.84,292.457,1
9.200000000000001,-0.8153,0.4278,10.0284,-0.05,-0.067,0.0337,52.7606677,-1.6797530000000005,15.599,293.628,1
9.3,-1.6768,-0.8109999999999999,10.1729,0.0184,-0.1328,-0.0158,52.76066960000001,-1.6797586,15.365,296.66900000000004,1
9.4,-2.0293,-0.6809999999999999,10.1992,0.019,-0.1216,0.0164,52.7606711,-1.679764,14.512,295.961,1
9.5,-1.7595,-1.0261,9.9874,0.0084,-0.0123,-0.0326,52.760672500000005,-1.6797694,14.072,294.061,1
9.600000000000001,-0.8369,-1.1429,9.4888,-0.0134,0.0157,0.0069,52.760673999999995,-1.6797741,13.072,296.147,1
9.700000000000001,-1.5311,-1.0459,9.2806,0.0139,0.0019,-0.096,52.7606753,-1.6797789,12.712,295.883,1
9.8,-2.2008,-0.826,9.1636,-0.0204,-0.0828,0.0016,52.7606767,-1.6797832,11.768,296.21,1
9.9,-1.2888,-0.1531,9.4537,-0.0425,-0.1979,0.1129,52.7606779,-1.6797874,11.261,296.282,1
10.0,-0.7502,-0.3069,9.705,-0.0072,-0.031,-0.0424,52.7606793,-1.6797913000000002,10.962,298.79900000000004,1
10.100000000000001,-0.7077,-0.7048,9.9059,-0.0376,0.0625,-0.0809,52.76068050000001,-1.6797952,10.465,297.35900000000004,1
10.200000000000001,-1.2165,-1.7014,9.609,0.0012,-0.0232,-0.0915,52.7606816,-1.6797987,9.767,297.177,1
10.3,-1.5731,-1.3672,9.4594,0.0269,-0.1337,-0.0215,52.7606829,-1.6798019999999998,9.482,300.043,1
10.4,-0.6464,-0.5374,9.3832,0.013,-0.1225,-0.0246,52.760684100000006,-1.6798056,9.691,299.695,1
10.5,-1.2819,0.1232,9.9433,-0.0234,-0.0753,-0.0628,52.760685200000005,-1.6798087,8.716000000000001,299.224,1
10.600000000000001,-1.3836,-0.2294,10.1184,0.0155,-0.0805,0.0097,52.7606863,-1.679812,9.216,300.04400000000004,1
10.700000000000001,-1.6205,-1.1064,9.9082,-0.0323,-0.0147,-0.0509,52.760687299999994,-1.679815,8.262,298.80400000000003,1
10.8,-1.9055,-0.5629,9.8117,-0.0227,-0.1308,-0.0069999999999999,52.7606886,-1.6798179,8.636000000000001,302.28700000000003,1
10.9,-1.7582,-0.1129,9.6289,0.022,-0.1211,0.0195,52.76068970000001,-1.6798208,8.23,303.004,1
11.0,-1.1586,-0.2126,9.798,-0.0074,-0.0785,-0.0025,52.7606908,-1.6798235,7.888,302.857,1
11.100000000000001,-1.1057,-0.5721,10.072,0.036,-0.0598,-0.0262,52.76069210000001,-1.6798262,8.086,304.531,1
11.200000000000001,-0.926,-0.4546,10.2498,0.0312,-0.0746,-0.0339,52.7606933,-1.6798287,7.757999999999999,306.626,1
11.3,-0.8188,-0.7213,10.2043,0.0301,-0.0384,-0.0142,52.7606943,-1.6798314,7.654,305.556,1
11.4,-0.584,-0.7946,9.9662,-0.0304,-0.0215,-0.0104,52.760695299999995,-1.6798337,7.0089999999999995,305.43,1
11.5,-0.6289,-0.5696,9.8255,0.0117,-0.0205,-0.0336,52.7606961,-1.679836,6.379,303.035,1
11.600000000000001,-0.4991,-0.6482,9.7703,-0.0016,-0.0284,-0.0213,52.760697400000005,-1.6798381,6.858,308.942,1
11.700000000000001,-0.9062,-0.7286,9.6995,0.0191,-0.0111,-0.0139999999999999,52.7606981,-1.6798402,5.99,305.709,1
11.8,-1.0477,-0.4193,9.7975,-0.0279,-0.0304,-0.0052,52.7606988,-1.6798419,5.172999999999999,305.849,1
11.9,-0.7777,-0.3388,9.803,0.0118,-0.0574,0.0099,52.7606997,-1.6798436,5.274,308.455,1
12.0,-0.7098,-0.5908,9.7301,-0.0047,0.011,-0.0238,52.76070070000001,-1.6798452,5.227,311.099,1
12.100000000000001,-0.8249,-0.8458,9.8616,-0.0112,0.0147,-0.0192,52.76070130000001,-1.6798466,4.367,309.269,1
12.200000000000001,-0.6914,-0.8351,9.8874,0.0042,-0.0083,-0.0243,52.760702,-1.6798478,4.205,311.397,1
12.3,-0.3468,-0.5011,9.8876,0.0066,-0.0328,0.0022,52.7607025,-1.6798493,4.086,305.88599999999997,1
12.4,-0.474,-0.5165,9.8261,0.0093,-0.035,0.002,52.7607033,-1.6798504,3.928,309.53700000000003,1
12.5,-0.6057,-0.7108,9.7337,-0.0234,-0.0133,-0.0044,52.760704,-1.6798515,3.83,311.872,1
12.600000000000001,-0.6894,-0.7282,9.7201,0.005,0.0124,-0.0115,52.7607043,-1.6798525,3.06,309.85200000000003,1
12.700000000000001,-0.7793,-0.4624,9.7338,0.0018,0.0193,-0.0217,52.760704700000005,-1.6798536999999998,3.161,306.222,1
12.8,-0.5561,-0.5062,9.7846,0.0095,-0.0358,-0.0099,52.7607055,-1.6798545,3.1719999999999997,314.54900000000004,1
12.9,-0.8843,-0.6747,9.7412,-0.0079,-0.0281,0.0183,52.7607057,-1.6798555,2.675,311.242,1
13.0,-0.6491,-0.8416,9.7801,-0.0025,-0.0067,0.0106,52.7607063,-1.6798563000000002,2.603,311.058,1
13.100000000000001,-0.2996,-0.6704,9.8314,0.0127,-0.011,-0.0026,52.7607065,-1.679857,2.128,308.672,1
13.200000000000001,0.0907,-0.7097,9.8876,0.0123,0.0304,-0.0245,52.760707,-1.6798577,2.365,310.084,1
13.3,-0.17,-0.7541,9.87,-0.0126,0.015,-0.0047,52.7607074,-1.6798583,2.002,313.808,1
13.4,-0.1339,-0.8873,9.8166,-0.0029,-0.005,-0.0074,52.7607074,-1.6798589,1.6269999999999998,308.403,1
13.5,-0.381,-0.6388,9.8285,0.0,-0.0223,0.0105,52.7607078,-1.6798594000000002,1.6880000000000002,313.775,1
13.600000000000001,-0.303,-0.7298,9.9271,-0.0122,0.0009,0.0149,52.7607082,-1.6798599,1.544,315.73400000000004,1
13.700000000000001,-0.1164,-0.8115,9.8963,0.0051,0.008,-0.0241,52.7607082,-1.6798603,0.965,315.20799999999997,1
13.8,-0.2072,-0.6889,9.8201,-0.001,0.0251,-0.0046,52.7607084,-1.6798607,0.727,315.263,1
13.9,-0.0131,-0.6353,9.8222,-0.0101,0.0173,-0.0261,52.7607085,-1.6798609000000002,0.7809999999999999,315.73900000000003,1
14.0,0.3642,-0.6264,9.8352,-0.0028,-0.0177,0.005,52.7607087,-1.6798611,0.662,315.785,1
14.100000000000001,-0.1261,-0.8397,9.8201,0.0198,-0.0186,0.0183,52.7607088,-1.6798613,0.688,314.107,1
14.200000000000001,0.1478,-1.2614,9.926,-0.0105,0.0468,-0.0226,52.7607089,-1.6798614,0.342,314.107,1
14.3,0.1455,-0.7222,9.8547,0.0005,0.0221,-0.0063,52.760709,-1.6798618,0.486,314.107,1
14.4,0.3713,-0.5349,9.829,-0.0057,-0.0156,-0.0034,52.7607091,-1.6798621,0.356,314.107,1
14.5,0.348,-0.6606,9.8191,-0.0029,0.0043,-0.0205,52.7607091,-1.6798623,0.266,314.107,1
14.600000000000001,0.1178,-0.8913,9.8794,-0.0178,0.0285,-0.0042,52.760709199999994,-1.6798624999999998,0.162,314.107,1
14.700000000000001,0.3032,-0.9765,9.9213,-0.0041,0.0228,-0.0046,52.760709199999994,-1.6798627000000002,0.09,314.107,1
14.8,0.1696,-0.7762,9.8364,0.0068,-0.0029,-0.0142,52.7607091,-1.6798628,0.076,314.107,1
14.9,0.2317,-0.7246,9.7291,0.0094,0.0083,-0.0096,52.760709199999994,-1.6798629,0.05,314.107,1
15.0,0.0163,-0.7055,9.792,-0.0076,0.0221,-0.0045,52.7607091,-1.6798631,0.119,314.107,1
15.100000000000001,-0.0325,-0.7651,9.7732,-0.0136,0.0135,-0.0174,52.7607091,-1.6798632,0.043,314.107,1
15.200000000000001,-0.0539,-0.9884,9.7609,0.0099,0.021,-0.0123,52.7607091,-1.6798634,0.068,314.107,1
15.3,0.0084,-0.9495,9.7354,0.0205,-0.0223,-0.0025,52.760709,-1.6798635,0.04,314.107,1
15.4,0.1637,-0.8801,9.7515,-0.0016,0.0131,-0.011,52.760709,-1.6798636,0.086,314.107,1
15.5,0.2427,-0.4614,9.7754,-0.0123,0.0524,-0.0188,52.760709,-1.6798638,0.032,314.107,1
15.600000000000001,0.3364,-0.8392,9.8562,0.0008,0.0287,-0.0271,52.7607089,-1.6798639,0.083,314.107,1
15.700000000000001,0.0823,-1.0096,9.9013,0.0125,-0.0258,0.0219,52.7607089,-1.6798641,0.0579999999999999,314.107,1
15.8,0.1713,-1.1174,9.9018,0.0025,-0.0179,0.0028,52.7607089,-1.6798642,0.079,314.107,1
15.9,0.412,-0.4559,9.8686,-0.0112,0.0138,-0.0021,52.7607089,-1.6798644,0.05,314.107,1
16.0,0.5559,-0.4601,9.9083,-0.0043,0.0497,-0.0481,52.7607089,-1.6798645,0.047,314.107,1
16.1,0.1311,-0.9419,9.8841,-0.0097,0.0036,-0.0014,52.7607087,-1.6798647,0.148,314.107,1
16.2,0.1491,-1.1061,9.8915,0.012,-0.0344,0.0141,52.7607087,-1.6798649,0.025,314.107,1
16.3,0.3477,-0.9025,9.8906,-0.0089,-0.0422,0.0133,52.7607086,-1.679865,0.083,314.107,1
16.400000000000002,0.2493,-0.4706,9.8821,-0.0064,-0.0056,0.0078,52.7607086,-1.6798651000000002,0.05,314.107,1
16.5,0.1439,-0.9152,9.8546,0.0018,0.0526,-0.0082,52.7607086,-1.6798653,0.13,314.107,1
16.6,0.1296,-1.0572,9.9237,-0.011,0.0249,-0.0132,52.7607085,-1.6798654,0.032,314.107,1
16.7,0.0144,-0.7975,9.8804,0.0075,0.0036,-0.0062,52.7607085,-1.6798655000000002,0.065,314.107,1
16.8,0.2208,-0.645,9.7641,0.0023,-0.0266,-0.0003,52.7607085,-1.6798655999999998,0.09,314.107,1
16.900000000000002,0.2885,-0.6703,9.8594,-0.0045,0.0289,-0.0034,52.7607085,-1.6798658000000002,0.079,314.107,1
17.0,0.035,-0.7847,9.8571,-0.0109,0.0327,-0.0233,52.7607084,-1.679866,0.1369999999999999,314.107,1
17.1,0.1014,-0.8957,9.7407,-0.002,0.0448,0.0022,52.7607084,-1.6798661,0.0579999999999999,314.107,1
17.2,0.3007,-0.8009999999999999,9.7884,-0.0113,0.0231,-0.0005,52.7607084,-1.6798662,0.115,314.107,1
17.3,0.2879,-0.5526,9.838,0.0052,-0.0036,0.0119,52.760708300000005,-1.6798663,0.09,314.107,1
17.400000000000002,0.2022,-0.7203,9.7775,0.0015,-0.0111,-0.0086,52.760708300000005,-1.6798665,0.1119999999999999,314.107,1
17.5,0.4686,-0.9935,9.9453,-0.0008,0.0076,-0.0264,52.760708300000005,-1.6798666,0.065,314.107,1
17.6,0.2246,-0.9615,9.9037,-0.0079,-0.004,-0.0146,52.760708300000005,-1.6798667,0.0969999999999999,314.107,1
17.7,0.1925,-0.7224,9.7959,0.0,-0.0059,0.0196,52.760708300000005,-1.6798668,0.094,314.107,1
17.8,0.6821,-0.942,9.8899,-0.0266,-0.011,0.0028,52.760708300000005,-1.6798669,0.05,314.107,1
17.900000000000002,0.5873,-0.8886,9.8859,0.0122,0.0238,0.0018,52.760708300000005,-1.6798671,0.09,314.107,1
18.0,0.4297,-0.8834,9.8138,-0.0186,0.0249,-0.0152,52.7607082,-1.6798672,0.068,314.107,1
18.1,0.6045,-1.0023,9.815,0.0108,-0.0127,-0.0032,52.7607082,-1.6798673000000002,0.083,314.107,1
18.2,0.2527,-1.1283,9.8431,0.0108,0.0011,-0.0005,52.760708099999995,-1.6798673000000002,0.025,314.107,1
18.3,0.6607,-1.0085,9.7496,-0.0012,0.0386,-0.0052,52.7607082,-1.6798673999999998,0.025,314.107,1
18.400000000000002,0.4866,-0.7834,9.8095,-0.0188,0.0117,-0.0158,52.7607082,-1.6798675,0.054,314.107,1
18.5,0.4231,-0.8933,9.8664,-0.0042,-0.0114,0.0029,52.7607082,-1.6798676,0.011,314.107,1
18.6,0.0259,-0.9026,9.8601,-0.0139,-0.0233,0.0196,52.7607082,-1.6798677,0.054,314.107,1
18.7,0.1846,-0.8476,9.8233,-0.0062,-0.0367,0.0046,52.7607082,-1.6798678,0.047,314.107,1
18.8,0.2137,-0.3373,9.8431,0.0056,0.0062,-0.0066,52.7607082,-1.6798679,0.2019999999999999,314.107,1
18.900000000000002,0.1707,-0.6159,9.8365,-0.0197,0.0325,-0.0066,52.7607082,-1.6798681,0.313,314.107,1
19.0,0.0338,-0.8390000000000001,9.8411,0.0046,-0.0042,-0.0201,52.760708300000005,-1.6798684000000002,0.515,308.203,1
19.1,-0.2803,-0.7855,9.8105,-0.0091,-0.0186,0.0287,52.7607084,-1.6798686,0.616,309.71299999999997,1
19.200000000000003,0.1281,-0.5024,9.8382,-0.0031,-0.0188,0.0016,52.7607085,-1.6798688000000002,0.716,311.16,1
19.3,0.1397,-0.3072,9.8624,0.0064,0.0279999999999999,-0.0216,52.7607087,-1.6798691,0.7490000000000001,311.51,1
19.400000000000002,0.1453,-0.6988,9.9293,-0.0012,0.0567,-0.0335,52.7607089,-1.6798693,0.706,312.062,1
19.5,-0.1316,-0.9518,9.9047,-0.0296,0.0249,-0.0114,52.7607091,-1.6798696,0.943,316.404,1
19.6,0.0731,-0.8244,9.9177,0.0093,-0.0191,0.0064,52.760709199999994,-1.6798699,0.86,314.189,1
19.700000000000003,0.3034,-0.1867,9.8924,-0.0049,-0.0158,0.0236,52.7607093,-1.6798701,0.7240000000000001,315.757,1
19.8,0.3347,-0.5721,9.8769,0.0005,0.0094,-0.0271,52.7607095,-1.6798702,0.601,318.122,1
19.900000000000002,-0.0111,-0.847,9.8858,0.0036,0.0523,-0.0168,52.760709600000006,-1.6798704,0.562,319.283,1
20.0,0.2653,-1.1292,9.7863,-0.006,0.0593,-0.0441,52.7607097,-1.6798705,0.457,319.283,1
20.1,0.3149,-0.4009,9.8558,-0.0082,-0.0338,0.0082,52.760709799999994,-1.6798706,0.389,319.283,1
20.200000000000003,0.4406,-0.3722,9.9006,0.0024,-0.0346,0.0295,52.7607099,-1.6798707,0.284,319.283,1
20.3,0.1217,-0.7656,9.831,-0.0082,0.0013,0.0047,52.7607099,-1.6798707,0.288,319.283,1
20.400000000000002,0.1405,-1.0618,9.7813,0.0005,0.0254,-0.012,52.76071,-1.6798708,0.2339999999999999,319.283,1
20.5,0.1294,-0.7482,9.826,-0.0073,0.0524,-0.0128,52.76071,-1.6798708,0.1009999999999999,319.283,1
20.6,0.4718,-0.4064,9.8543,-0.0142,-0.006,-0.0037,52.76071,-1.6798708,0.104,319.283,1
20.700000000000003,0.0881,-0.677,9.8,0.0061,-0.0411,0.0217,52.7607101,-1.6798708,0.0289999999999999,319.283,1
20.8,0.1364,-1.051,9.7893,-0.0056,-0.0307,0.0198,52.7607101,-1.6798708,0.018,319.283,1
20.900000000000002,0.0128,-0.6896,9.7437,0.005,0.0352,-0.0304,52.7607101,-1.6798708,0.0289999999999999,319.283,1
21.0,0.4882,-0.3387,9.8117,-0.0148,0.0471,-0.0288,52.7607102,-1.6798708,0.036,319.283,1
21.1,0.3792,-0.5015,9.8131,0.0056,0.0401,-0.015,52.7607102,-1.6798708,0.0579999999999999,319.283,1
21.200000000000003,-0.0102,-0.8652,9.774,0.0049,0.0403,-0.0041,52.7607103,-1.6798708,0.065,319.283,1
21.3,0.0403,-0.7059,9.7902,-0.012,-0.0074,0.0127,52.7607103,-1.6798708,0.0289999999999999,319.283,1
21.400000000000002,0.209,-0.6347,9.8651,0.0098,-0.0328,0.0017,52.7607103,-1.6798708,0.054,319.283,1
21.5,0.1706,-0.4736,9.8103,-0.0146,-0.0169,0.0139,52.760710399999994,-1.6798709,0.018,319.283,1
21.6,0.0066,-0.6935,9.72,0.0096,0.0275,0.0058,52.760710399999994,-1.6798709,0.072,319.283,1
21.700000000000003,0.038,-0.6253,9.7636,-0.0066,0.0251,-0.0289,52.7607105,-1.6798708,0.0579999999999999,319.283,1
