timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_clean,acc_y_clean,acc_z_clean,gyro_x_clean,gyro_y_clean,gyro_z_clean,acc_magnitude,gyro_magnitude,longitudinal_acc,lateral_acc,vertical_acc,yaw_rate,acc_mean,acc_std,gyro_mean,gyro_std,ground_truth_lat,ground_truth_lon,ground_truth_speed,ground_truth_heading,gnss_status,cnn_predicted_speed,baseline_predicted_speed,rf_predicted_speed,speed_prediction_error,gnss_state,yaw_rate_corrected,ground_truth_x,ground_truth_y,dr_x,dr_y,dr_lat,dr_lon,estimated_heading,matched_x,matched_y,matched_lat,matched_lon,dr_position_error_m,matched_position_error_m
1.0,-3.1513,-5.104,10.9235,-0.0465,0.8213,-0.5959,-2.099759791214386,-1.5930984376561337,0.2477490964301485,-0.0448781866201119,0.3935641694003447,-0.2711242829252705,2.6473257124209426,0.4800158162621675,-1.5930984376561337,-2.099759791214386,0.2477490964301485,-0.2711242829252705,2.9545503202565557,0.8258357376480016,0.3343620034474021,0.1650344092651464,52.5590733,-1.4831198999999995,44.38800000000001,25.994,1,56.642815,65.36479,69.60753782446677,-12.254814636230456,AVAILABLE,0.2711242829252705,-65.52579056374915,-434.4496978924003,-65.52579056374915,-434.4496978924003,52.5590733,-1.4831198999999995,25.994,-65.52579056374915,-434.4496978924003,52.5590733,-1.4831198999999995,0.0,0.0
1.1,3.4935,5.4789,8.1041,-0.1401,0.249,-0.0747,1.0750854922763269,2.143127653827733,-0.5542985020908746,-0.1202619070254685,0.4595412393238359,-0.2167892648240648,2.4609046681503903,0.5221481229149905,2.143127653827733,1.0750854922763269,-0.5542985020908746,-0.2167892648240648,2.749455526814693,0.7871696075051968,0.3373075278916507,0.1689796049751692,52.559083500000014,-1.4831118,44.93899999999999,26.01,1,56.642815,65.36479,69.60753782446677,-11.703814636230476,AVAILABLE,0.2167892648240648,-64.97827776870177,-433.31550963953634,-64.97827776870177,-433.31550963953634,52.559083500000014,-1.4831118,26.01,-64.97827776870177,-433.31550963953634,52.559083500000014,-1.4831118,0.0,0.0
1.2000000000000002,-1.191,1.0914,10.3851,-0.1337,0.3878,-0.223,0.1291943838808411,2.1220328923513443,-0.0044436989680059,-0.1533347558908982,0.3897062973586273,-0.1872064035166999,2.1259667286925916,0.4587251716253968,2.1220328923513443,0.1291943838808411,-0.0044436989680059,-0.1872064035166999,2.4118387583854988,0.5394428203990296,0.3604440006039119,0.1776578850724261,52.5590937,-1.4831035,45.529,26.353,1,56.642815,65.36479,69.60753782446677,-11.113814636230464,AVAILABLE,0.1872064035166999,-64.4172461391353,-432.1813213895017,-64.4172461391353,-432.1813213895017,52.5590937,-1.4831035,26.353,-64.4172461391353,-432.1813213895017,52.5590937,-1.4831035,0.0,0.0
1.3,-2.3564,-2.2971,10.8067,-0.1413,0.4365,-0.3244,-2.3816640516939462,-1.6711789407721602,1.0270652105678797,-0.1633473289952257,0.3049299090692018,-0.2302428615079909,3.0854538813552903,0.4155434689779327,-1.6711789407721602,-2.3816640516939462,1.0270652105678797,-0.2302428615079909,2.4032929410747372,0.5254134986675518,0.4184889669759984,0.1195357904232334,52.5591041,-1.4830953,45.95,25.552,1,56.642815,65.36479,69.60753782446677,-10.692814636230466,AVAILABLE,0.2302428615079909,-63.86297392682165,-431.02489415249414,-63.86297392682165,-431.02489415249414,52.5591041,-1.4830953,25.552,-63.86297392682165,-431.02489415249414,52.5591041,-1.4830953,0.0,0.0
1.4,-1.8511,-2.2558,10.6703,-0.1216,-0.0593,-0.0411,-1.6303015440282274,-2.419195557474142,0.7812753170901781,-0.0693704662170671,0.0907004517408337,-0.0730055667465121,3.0200631435216394,0.1355309791344547,-2.419195557474142,-1.6303015440282274,0.7812753170901781,-0.0730055667465121,2.6679428268281713,0.3985386284872806,0.4023927117829884,0.1540520834354852,52.5591145,-1.4830871,46.166,25.718000000000004,1,56.642815,65.36479,69.60753782446677,-10.476814636230472,AVAILABLE,0.0730055667465121,-63.30870171450801,-429.8684669154865,-63.30870171450801,-429.8684669154865,52.5591145,-1.4830871,25.718000000000004,-63.30870171450801,-429.8684669154865,52.5591145,-1.4830871,0.0,0.0
1.5,-0.0605,-1.2188,9.9382,0.17,-0.0191,0.081,-1.1600946040570297,-2.0425783064701424,0.6167223335676608,0.1294882448334626,-0.1300180197937633,0.1589094874273804,2.4286399620252097,0.2427429014730914,-2.0425783064701424,-1.1600946040570297,0.6167223335676608,0.1589094874273804,2.624205676749024,0.4131005500472268,0.3549381288251732,0.1605702385311133,52.559125,-1.483079,46.548,25.184,1,56.642815,65.36479,69.60753782446677,-10.094814636230469,AVAILABLE,-0.1589094874273804,-62.761188919406884,-428.7009201853461,-62.761188919406884,-428.7009201853461,52.559125,-1.483079,25.184,-62.761188919406884,-428.7009201853461,52.559125,-1.483079,0.0,0.0
1.6,-3.2297,-3.0246,11.1728,0.2054,-0.3042,0.2344,-2.0142882585305224,-1.975076174222985,0.7226528635252305,0.1861177010115633,-0.2482568738901918,0.1577964679960784,2.9121315635799223,0.3480962501602074,-1.975076174222985,-2.0142882585305224,0.7226528635252305,0.1577964679960784,2.714451055834931,0.4177682409134036,0.3201277542742166,0.1314914676946897,52.5591357,-1.4830706,47.135,25.469,1,56.642815,65.36479,69.60753782446677,-9.50781463623047,AVAILABLE,-0.1577964679960784,-62.19339787264133,-427.5111344703547,-62.19339787264133,-427.5111344703547,52.5591357,-1.4830706,25.469,-62.19339787264133,-427.5111344703547,52.5591357,-1.4830706,0.0,0.0
1.7000000000000002,-0.9119,0.0535,9.6111,0.0352,-0.2953,-0.0729,-1.207615515473786,-0.0932428046251458,0.1020336263199822,0.064757942993312,-0.2981280632892371,0.0764799357688954,1.2155000266258271,0.3145204506491283,-0.0932428046251458,-1.207615515473786,0.1020336263199822,0.0764799357688954,2.532357715421578,0.779883272359382,0.2912868100789629,0.1070317963891718,52.5591464,-1.4830621999999996,47.552,25.359,1,56.642815,65.36479,69.60753782446677,-9.09081463623047,AVAILABLE,-0.0764799357688954,-61.62560682584889,-426.321348754656,-61.62560682584889,-426.321348754656,52.5591464,-1.4830621999999996,25.359,-61.62560682584889,-426.321348754656,52.5591464,-1.4830621999999996,0.0,0.0
1.8,0.8616,2.4787,9.1966,-0.0158,-0.2044,0.1685,0.0686302370876812,1.288270559360711,-0.3294712143931645,-0.0224701261927368,-0.2647315884946054,0.1368927098067142,1.3315038207500485,0.2988767881857336,1.288270559360711,0.0686302370876812,-0.3294712143931645,0.1368927098067142,2.1815677033005296,0.8593221483503283,0.2679534739205231,0.0832449538390843,52.5591573,-1.4830539,47.84,25.177,1,56.642815,65.36479,69.60753782446677,-8.802814636230465,AVAILABLE,-0.1368927098067142,-61.06457519633616,-425.1093240541063,-61.06457519633616,-425.1093240541063,52.5591573,-1.4830539,25.177,-61.06457519633616,-425.1093240541063,52.5591573,-1.4830539,0.0,0.0
1.9,-0.6027,-0.8596,10.3671,0.0007,-0.2527,0.1645,0.6095975945200269,0.8609163991566445,-0.1260349641669481,-0.0306236390243425,-0.1254188299203248,0.1444835049638059,1.06238932871806,0.193760608412295,0.8609163991566445,0.6095975945200269,-0.1260349641669481,0.1444835049638059,1.7900329403398136,0.827152721147921,0.2795993997760911,0.0612568681465064,52.55916820000001,-1.4830455,48.024,25.159,1,56.642815,65.36479,69.60753782446677,-8.618814636230468,AVAILABLE,-0.1444835049638059,-60.496784149570594,-423.8972993535566,-60.496784149570594,-423.8972993535566,52.55916820000001,-1.4830455,25.159,-60.496784149570594,-423.8972993535566,52.55916820000001,-1.4830455,0.0,0.0
2.0,1.7393,1.7406,9.1829,-0.0426,0.2202,-0.1356,1.085194681048497,0.347109687427078,0.1693928308537049,0.0020625251010244,0.0407689047823485,-0.0063197093089941,1.1518795779187618,0.0413073399372889,0.347109687427078,1.085194681048497,0.1693928308537049,-0.0063197093089941,1.5346808635185238,0.7762286819211712,0.2393122874689306,0.1248189316623137,52.5591791,-1.483037,48.40600000000001,25.068,1,56.642815,65.36479,69.60753782446677,-8.236814636230456,AVAILABLE,0.0063197093089941,-59.92223368556564,-422.6852746537142,-59.92223368556564,-422.6852746537142,52.5591791,-1.483037,25.068,-59.92223368556564,-422.6852746537142,52.5591791,-1.483037,0.0,0.0
2.1,0.875,-0.8211,10.8317,0.092,-0.039,-0.0349,0.2025422359996583,-0.4423290426279774,0.4355816999010887,0.0500081847767527,0.1457193214296218,-0.1305491202319323,0.6530005793294876,0.2019356629620108,-0.4423290426279774,0.2025422359996583,0.4355816999010887,-0.1305491202319323,1.0828546666684369,0.2595086694969326,0.2100801700292913,0.1090980532319152,52.5591901,-1.4830286999999995,48.28,25.02,1,56.642815,65.36479,69.60753782446677,-8.362814636230468,AVAILABLE,0.1305491202319323,-59.36120205599916,-421.462130460739,-59.36120205599916,-421.462130460739,52.5591901,-1.4830286999999995,25.02,-59.36120205599916,-421.462130460739,52.5591901,-1.4830286999999995,0.0,0.0
2.2,-2.3093,-1.0922,9.7106,0.0141,0.374,-0.2818,-0.4719665953389727,-0.4375848721973205,0.0962288445088054,0.0200173045701852,0.2151879984872377,-0.1329377201691957,0.6507633809667742,0.2537301807412401,-0.4375848721973205,-0.4719665953389727,0.0962288445088054,-0.1329377201691957,0.9699073375366264,0.3060643682492769,0.1979221160477137,0.0972985106670234,52.5592008,-1.4830202,47.682,25.483,1,56.642815,65.36479,69.60753782446677,-8.960814636230467,AVAILABLE,0.1329377201691957,-58.78665159203452,-420.2723447457476,-58.78665159203452,-420.2723447457476,52.5592008,-1.4830202,25.483,-58.78665159203452,-420.2723447457476,52.5592008,-1.4830202,0.0,0.0
2.3000000000000003,2.7554,1.8259,9.2847,-0.0677,0.1007,0.0121,1.000703472901736,0.9377435689161848,-0.4974782474498459,-0.064199664354708,0.2179518491859614,-0.0613866330530583,1.4588540188816113,0.2353570143089601,0.9377435689161848,1.000703472901736,-0.4974782474498459,-0.0613866330530583,0.995377377162939,0.3463288956975889,0.185218161272359,0.0840692782155689,52.5592117,-1.4830117999999997,47.959,25.204,1,56.642815,65.36479,69.60753782446677,-8.683814636230466,AVAILABLE,0.0613866330530583,-58.21886054525551,-419.0603200451979,-58.21886054525551,-419.0603200451979,52.5592117,-1.4830117999999997,25.204,-58.21886054525551,-419.0603200451979,52.5592117,-1.4830117999999997,0.0,0.0
2.4000000000000004,0.4084,0.6292,9.4759,-0.0525,0.2327,-0.1329,1.5151159431509875,1.153620489241129,-0.2289513216962482,-0.057434599910805,0.1371238224069814,-0.0496178042356959,1.9180290044975097,0.1567277972651548,1.153620489241129,1.5151159431509875,-0.2289513216962482,-0.0496178042356959,1.166505312318829,0.5431727139683008,0.1778115990429309,0.0847570288775205,52.5592225,-1.4830034,47.963,25.474,1,56.642815,65.36479,69.60753782446677,-8.679814636230468,AVAILABLE,0.0496178042356959,-57.651069498516826,-417.859414837781,-57.651069498516826,-417.859414837781,52.5592225,-1.4830034,25.474,-57.651069498516826,-417.859414837781,52.5592225,-1.4830034,0.0,0.0
2.5,0.6586,0.5212,10.1153,0.0127,0.0225,-0.1046,-0.1052377982555058,0.2829428166945608,0.1091667215884746,0.0286026707137675,0.0965956393952529,-0.1218429604314547,0.3210124682984975,0.1580966075816904,0.2829428166945608,-0.1052377982555058,0.1091667215884746,-0.1218429604314547,1.000331890394776,0.6627070610782451,0.2011694525718113,0.0440520638095787,52.559233299999995,-1.4829951000000003,47.812,25.119,1,56.642815,65.36479,69.60753782446677,-8.830814636230471,AVAILABLE,0.1218429604314547,-57.09003786899066,-416.6585096303641,-57.09003786899066,-416.6585096303641,52.559233299999995,-1.4829951000000003,25.119,-57.09003786899066,-416.6585096303641,52.559233299999995,-1.4829951000000003,0.0,0.0
2.6,-1.6838,-0.2979,9.5707,0.0869,0.1575,-0.2025,-0.904059051704268,0.1485199859554363,-0.3236364505863344,0.0303972911126714,0.1327599057144252,-0.1306722277050357,0.9716591518350168,0.1887443216779998,0.1485199859554363,-0.904059051704268,-0.3236364505863344,-0.1306722277050357,1.064063604895882,0.6357273441373651,0.1985311843150091,0.0443884326314999,52.559244199999995,-1.4829868,47.862,25.031,1,56.642815,65.36479,69.60753782446677,-8.780814636230467,AVAILABLE,0.1306722277050357,-56.52900623941075,-415.4464849298144,-56.52900623941075,-415.4464849298144,52.559244199999995,-1.4829868,25.031,-56.52900623941075,-415.4464849298144,52.559244199999995,-1.4829868,0.0,0.0
2.7,0.6526,1.0061,8.9919,-0.1047,0.1396,-0.0181,0.2477326589011042,0.2375370569516251,-0.2790121639970872,-0.0491243798559147,0.0951155423349004,-0.0285090277843005,0.4423156241529208,0.1107832828322778,0.2375370569516251,0.2477326589011042,-0.2790121639970872,-0.0285090277843005,1.0223740535331112,0.6752148560513432,0.1699418047332166,0.0459546887970254,52.5592551,-1.4829784000000004,48.161,24.936,1,56.642815,65.36479,69.60753782446677,-8.481814636230467,AVAILABLE,0.0285090277843005,-55.96121519267206,-414.23446022855734,-55.96121519267206,-414.23446022855734,52.5592551,-1.4829784000000004,24.936,-55.96121519267206,-414.23446022855734,52.5592551,-1.4829784000000004,0.0,0.0
2.8000000000000003,1.7684,-0.7348,10.9245,-0.0286,-0.1194,0.0484,1.5916516567540306,0.2047484878963455,0.4806768701181254,-0.0571942720563794,-0.0440436141590296,0.0897449146019492,1.6752095967998295,0.1151745388580296,0.2047484878963455,1.5916516567540306,0.4806768701181254,0.0897449146019492,1.065645169116755,0.7158872024474601,0.1459053096430305,0.0327065435969169,52.559265800000006,-1.4829702,47.581,25.015,1,56.642815,65.36479,69.60753782446677,-9.061814636230466,AVAILABLE,-0.0897449146019492,-55.40694298033154,-413.04467451285865,-55.40694298033154,-413.04467451285865,52.559265800000006,-1.4829702,25.015,-55.40694298033154,-413.04467451285865,52.559265800000006,-1.4829702,0.0,0.0
2.9000000000000004,0.7637,1.0723,9.8211,-0.0201,-0.0561,0.1348,1.4666275780090443,0.4338487679416765,0.4002861180418877,-0.0231941546215074,-0.1320214353925419,0.1588275633680859,1.5809649529063667,0.2078312370582364,0.4338487679416765,1.4666275780090443,0.4002861180418877,0.1588275633680859,0.9982323587985265,0.6257499077674248,0.1561259976016468,0.0432268837426242,52.5592766,-1.4829617999999996,47.7,25.362,1,56.642815,65.36479,69.60753782446677,-8.942814636230466,AVAILABLE,-0.1588275633680859,-54.8391519335391,-411.84376930614906,-54.8391519335391,-411.84376930614906,52.5592766,-1.4829617999999996,25.362,-54.8391519335391,-411.84376930614906,52.5592766,-1.4829617999999996,0.0,0.0
3.0,1.2617,0.26,9.7113,-0.0553,-0.189,0.1788,-0.1993642444690966,0.3138144425501876,-0.3502088330880212,-0.0590401199023703,-0.1214311905923241,0.1887378483469312,0.5107561385815077,0.2320630199005968,0.3138144425501876,-0.1993642444690966,-0.3502088330880212,0.1887378483469312,1.0361810928551285,0.5783721858348371,0.1709192800654281,0.0550967238909563,52.5592874,-1.4829534,47.754,25.184,1,54.26597,67.9439,71.06687884466943,-6.5119683227539085,AVAILABLE,-0.1887378483469312,-54.271360886800416,-410.64286409802486,-54.271360886800416,-410.64286409802486,52.5592874,-1.4829534,25.184,-54.271360886800416,-410.64286409802486,52.5592874,-1.4829534,0.0,0.0
3.1,-2.9291,-0.265,9.38,-0.0838,-0.0146,0.1235,-1.0023586859158766,0.1423189128360219,-0.1204665092631693,-0.0887180757566526,-0.0723452568122231,0.1898015280814068,1.019553720034351,0.2216514227593109,0.1423189128360219,-1.0023586859158766,-0.1204665092631693,0.1898015280814068,1.0457600064949952,0.5774322800361068,0.1775007002816903,0.0595441824773263,52.5592981,-1.482945,47.538,25.629,1,52.375336,70.047325,74.56923311355118,-4.837335693359378,AVAILABLE,-0.1898015280814068,-53.70356984002142,-409.45307838303347,-53.70356984002142,-409.45307838303347,52.5592981,-1.482945,25.629,-53.70356984002142,-409.45307838303347,52.5592981,-1.482945,0.0,0.0
3.2,2.096,1.2386,10.6489,-0.0254,-0.0753,0.1757,0.5616291402501137,0.6423768506173919,0.7863289494857412,0.0021219782464241,-0.0390223848923237,0.1303835959941339,1.160339832198546,0.1361144056252845,0.6423768506173919,0.5616291402501137,0.7863289494857412,0.1303835959941339,1.18936484810412,0.4689306487426808,0.1825669248402917,0.0531867396665967,52.5593088,-1.4829367,47.394,25.392,1,51.394554,69.21304,75.70107348181367,-4.000554138183595,AVAILABLE,-0.1303835959941339,-53.14253821048181,-408.2632926687494,-53.14253821048181,-408.2632926687494,52.5593088,-1.4829367,25.392,-53.14253821048181,-408.2632926687494,52.5593088,-1.4829367,0.0,0.0
3.3000000000000003,1.2402,0.5344,10.8802,0.1434,0.0131,-0.0662,1.8207275174263569,1.12790442364539,0.5250736780205568,0.099591629814601,-0.0132889164079164,0.0413438971849317,2.2052028135621495,0.1086480826469723,1.12790442364539,1.8207275174263569,0.5250736780205568,0.0413438971849317,1.2953634914565844,0.6362560222875738,0.1812616335980802,0.0552925395558321,52.5593194,-1.4829283,47.264,25.615,1,51.58706,68.33466,76.57358799895643,-4.323059020996091,AVAILABLE,-0.0413438971849317,-52.574747163716246,-407.08462644547615,-52.574747163716246,-407.08462644547615,52.5593194,-1.4829283,25.615,-52.574747163716246,-407.08462644547615,52.5593194,-1.4829283,0.0,0.0
3.4000000000000004,1.2875,1.5665,8.5615,0.06,0.0381,0.0345,1.345751324691656,0.9533399872403608,-0.351678074718896,0.0576054307621812,0.0602456660043708,-0.0051508821644192,1.686292153637319,0.0835132175926565,0.9533399872403608,1.345751324691656,-0.351678074718896,-0.0051508821644192,1.3164289316027746,0.6496778362923862,0.1563980297049642,0.0670575773736712,52.5593301,-1.4829198999999995,47.31100000000001,25.454,1,52.442436,69.01053,71.06188315388223,-5.131436218261712,AVAILABLE,0.0051508821644192,-52.00695611692382,-405.89484073119206,-52.00695611692382,-405.89484073119206,52.5593301,-1.4829198999999995,25.454,-52.00695611692382,-405.89484073119206,52.5593301,-1.4829198999999995,0.0,0.0
3.5,1.315,0.1579,10.2329,-0.0592,0.1806,-0.0925,0.9153415977682632,0.5730912408282177,-0.2322056601526181,-0.0094104213637059,0.1665953724606376,-0.0323335957797929,1.104628118203541,0.1699648068618681,0.5730912408282177,0.9153415977682632,-0.2322056601526181,-0.0323335957797929,1.4352033275271814,0.5033734481933059,0.1439783870972185,0.0540243089301076,52.5593407,-1.4829115,47.128,25.823,1,53.09662,68.138084,69.28355458668644,-5.96861865234375,AVAILABLE,0.0323335957797929,-51.43916507018512,-404.7161745079189,-51.43916507018512,-404.7161745079189,52.5593407,-1.4829115,25.823,-51.43916507018512,-404.7161745079189,52.5593407,-1.4829115,0.0,0.0
3.6,0.3289,0.7367,9.7115,0.0692,0.2046,-0.0889,1.2677742552318696,0.7011655892955033,0.0976304966414958,-0.0071524051029234,0.2049395686142584,-0.0695392125212159,1.4520387252808713,0.2165342600158817,0.7011655892955033,1.2677742552318696,0.0976304966414958,-0.0695392125212159,1.5217003285764854,0.4482324987771522,0.1429549545485326,0.0522027800423953,52.5593513,-1.482903,47.106,26.136,1,53.621,67.88848,68.9078003020142,-6.514998382568358,AVAILABLE,0.0695392125212159,-50.864614606193605,-403.53750828535294,-50.864614606193605,-403.53750828535294,52.5593513,-1.482903,26.136,-50.864614606193605,-403.53750828535294,52.5593513,-1.482903,0.0,0.0
3.7,2.5451,1.3852,9.6601,-0.0529,0.1402,-0.0767,1.1432618512621808,1.0386628509725464,-0.0252585148587383,0.005079065454671,0.1293738579481982,-0.077826464966033,1.5448320850871515,0.1510640614951238,1.0386628509725464,1.1432618512621808,-0.0252585148587383,-0.077826464966033,1.5985987791542065,0.4012593622429655,0.1459448857225005,0.0521411235024558,52.5593617,-1.4828943,46.915,26.674,1,53.551414,67.993614,68.9078003020142,-6.636414489746095,AVAILABLE,0.077826464966033,-50.2765453077636,-402.3810810490527,-50.2765453077636,-402.3810810490527,52.5593617,-1.4828943,26.674,-50.2765453077636,-402.3810810490527,52.5593617,-1.4828943,0.0,0.0
